sample_index,chain,draw,sigma_ap_0p5_arcsec_km_s,m2l_ratio,m2l_ratio_slope,total_stellar_mass_Msun,log10_total_stellar_mass,halo_mge_mass_Msun,kappa_s_halo,gammain_halo,Rs_halo,H0_cosmo,omega_m_cosmo
56875,7,875,154.89802373375773,3.365551965071857,0.2044311957548921,272744493441.12408,11.435755991186044,7180085954798.49,0.06668155607385767,1.1985639663876522,5.976473543786654,83.90256402903893,0.5279471190785722
15912,1,7912,148.57782129210491,3.400587037728955,0.25701184427222523,285495377851.8119,11.455599081444557,1588480278279.7546,0.09755941795282097,1.2084118598780802,2.243818553699505,78.30536858764603,0.5416999400982362
10244,1,2244,158.58600171701335,3.692904658746368,0.22207147865232735,264411773567.98712,11.42228078924692,2173941509212.1519,0.164849578752893,1.0756548368413652,2.249737752453456,95.37278670961815,0.3766633669452242
36774,4,4774,137.45461972724544,3.27799356634893,0.24005001392569603,271849757232.23737,11.434328949503458,4006137512205.3506,0.04611396696408837,1.4245499637017773,5.078187905557687,80.95754825625022,0.06585415272340912
62916,7,6916,150.74921671646797,2.934613287919983,0.16129959408539885,241509634504.21588,11.382934460671612,2555584674806.4443,0.15163088819429965,1.1051410094035194,2.4096858777067194,87.02946941499175,0.24093621606186816
36605,4,4605,139.50672021611936,2.9729433813937174,0.2360667208832301,245861048132.6724,11.39068972873457,3712415918482.823,0.05842586029653919,1.3901015550431752,4.377378749198364,82.62502090777568,0.1988828394828403
9685,1,1685,145.5682113849934,3.680647128315531,0.2720472362374611,291914446237.7048,11.46525558784884,3251123967729.998,0.06707152573524329,1.1951131514512188,3.9729924501635168,83.29801413972179,0.41064372877286537
17205,2,1205,150.47048720736652,3.3504919466520726,0.2502555089959483,252009261462.04178,11.40141650160674,2771703085526.213,0.07458804113977031,1.3424840327966983,3.5202162761377003,88.90640558174798,0.4179473338768137
59377,7,3377,138.22793932665073,2.651646046739049,0.25506614956095586,198046637919.21518,11.296767474129727,2367532861767.251,0.11508407870508253,1.4028213888581478,2.6009619752258057,90.35427000969852,0.1599032773924601
34131,4,2131,138.32481931999214,2.1759736830481637,0.09722351627731296,210505890718.05957,11.323264253475973,39284399146523.47,0.035734685021193084,1.382756947756997,17.648289906996425,77.37764706512684,0.16122474778057366
35279,4,3279,148.73354571940797,2.0849497549331266,0.08371926954430742,199767274496.284,11.30052434440172,13354833560297.82,0.08805147462771644,1.2356894689462044,6.762861034747483,77.26733012362541,0.5040630745028114
26974,3,2974,148.1876313802845,2.2053810819859208,0.11159558814542536,201933499570.09717,11.305208371799523,7137622043478.8125,0.09198626672060001,1.252936259316523,4.886570112665829,79.41820046145374,0.4827813808709647
61457,7,5457,156.1287918989336,3.473952112478494,0.22776146363617933,250944559179.4135,11.399577784022965,2551510829820.943,0.12586015100817066,1.192130451029917,2.7292268622291544,93.55952495561395,0.44846782296702636
2195,0,2195,156.18607389768465,3.671651013257184,0.20927330204331196,272965593613.52106,11.436107909145239,2019396923253.012,0.17761245654185137,0.8773932686765937,2.11012618018608,92.49122862222632,0.3883929796287048
35491,4,3491,144.63119839572238,3.273361851970125,0.2093536660287364,277101670882.76904,11.442639144522682,19971440871921.926,0.05122386010020065,1.147455826317317,11.18753397003118,81.66750692622176,0.3215399137835813
11104,1,3104,143.99550295892135,3.6630727394161133,0.29785918440356296,257223656956.64978,11.410310908316188,4136461232862.3213,0.027249242867109856,1.5772259557605801,6.998015542349907,93.85134603934796,0.20446232738626513
4847,0,4847,157.1743418529472,3.1588596189861926,0.17075149644937537,257705482931.43668,11.411123658681042,2311595062925.3516,0.20802602038798643,0.8553358635692089,2.0215982780301203,85.17430984480063,0.5282767066382742
49234,6,1234,150.32663143662867,1.9273734621690808,0.0376365481392128,189227017911.2335,11.276983145237274,3058088435011.2065,0.25276604463009855,0.9090527690247014,2.0041297821300432,78.37080184142636,0.47127463450257906
51951,6,3951,152.06219635420925,3.4679267034336236,0.2616373433482704,244363961762.74945,11.388037157537699,3608644033868.0645,0.05593095838096181,1.4423671890064864,4.7041757917594715,94.61312038439371,0.3778961843315582
51865,6,3865,147.3267813114514,3.4380263174666097,0.24056074072092049,250360471498.72623,11.398565760779894,1861257020220.2275,0.12301052478833126,1.2479920026760043,2.3210744576952824,93.54313410418487,0.1766445809940515
2310,0,2310,145.1803305600517,3.163558836171803,0.15586390007895445,248961005636.47607,11.396131329573294,2376495007702.6973,0.21279932979925914,0.9065561125088019,2.0609153851135567,89.67278829124572,0.053877811684181466
47794,5,7794,144.9215244156938,3.441471126402955,0.24069645524124372,269522992771.46802,11.43059582038668,3482715911276.901,0.07294861031091335,1.279018644222551,3.957980518962695,87.00616553716667,0.2037036391415058
42457,5,2457,146.39422326129815,3.186522635253567,0.23472314385499937,255932032190.77066,11.408124645141152,2601476800911.81,0.10224089954116813,1.2629025029717451,2.8650336177760805,84.88279364430672,0.29547106909006615
9908,1,1908,147.19705718171264,3.7436998976491616,0.23127776160989988,302972836327.93,11.481403692655055,3378050572580.3125,0.11196069608471032,0.9389392784062962,3.2477097755714373,84.65227588725708,0.23187684540826853
12070,1,4070,152.95504004138857,3.4272426784363734,0.19489066410692435,281215463865.34436,11.449039198590794,2151747654189.169,0.1923693332170869,0.8478810405466845,2.0084378861669694,85.0128423396762,0.3246600185683859
20010,2,4010,151.9128316102489,3.2372697756282904,0.1788526422906871,270826009823.64706,11.432690371166888,6710787481080.097,0.11099129822320523,1.0778940072178869,4.516787694299937,84.41361893388114,0.29542298650975374
28854,3,4854,135.69331281089438,2.49764064013128,0.140475696072347,242180368250.53143,11.384138935231382,3891863299727.3706,0.1579344140259772,0.9765657100732095,2.748481275832472,74.58977937448162,0.11642587144772715
40891,5,891,145.2488799493021,3.2594912568615135,0.21846716283120604,253503755892.0059,11.403984398190417,1934111316721.7043,0.16051274444508554,1.0450131898712718,2.0739142534791326,88.79245009120362,0.22755182090293413
57931,7,1931,149.94051281795328,2.3520973342470706,0.16196156139445428,189408903965.61118,11.277400390993757,9041619073389.996,0.05247656704424273,1.476209794021423,7.3796939932549,87.59721206965503,0.4414747290077255
16470,2,470,151.9025667684574,3.8095846019322437,0.296370887429805,266921287237.0041,11.426383210583722,7971201641246.113,0.01719296773328006,1.6154121778630368,12.168793953887834,92.14262151099891,0.4993923136352569
3030,0,3030,147.98511813218323,3.262968251354452,0.2730453505934627,250589630557.34192,11.39896309584847,1460282893795.1355,0.10020180503731584,1.3183898802486798,2.1747772005376453,84.84797716173837,0.5367302770673874
30253,3,6253,142.39720098465162,2.973756442927002,0.2226352530317246,251939392299.23145,11.401296077464988,23717294986593.402,0.023879739715080096,1.4667724686237342,16.966272513639435,80.7178878615045,0.3556956895004581
35257,4,3257,148.5071914601691,2.0244605860824936,0.0685146175501794,207390290773.09595,11.316788420508324,18273264351234.52,0.07269449805838694,1.2425150365829492,8.459708537502934,72.95189509448208,0.5215631530673291
13352,1,5352,143.93136643522558,3.1188970845358295,0.2593568440458165,256392918698.7358,11.40890602625812,6690336297376.932,0.03264544371983496,1.5007111790911116,7.695711811089621,81.2600546955207,0.3705224295904058
50161,6,2161,147.9583515360707,3.2286305379467373,0.2058381533614183,244753756491.18936,11.38872936609673,6729941306519.533,0.06060404535658922,1.3375151031802806,6.149281879798095,91.82268980031732,0.18393310485819148
62801,7,6801,151.83994224354896,3.936670308657941,0.2499620442555277,288359013132.5094,11.459933530543303,1706732234530.2734,0.1401798881022924,1.001069427437751,2.1396097279877564,92.17191732322212,0.30405788713114185
21877,2,5877,148.12781478227393,3.5407203688754745,0.24460606504519644,288140789993.79016,11.459604742540316,2959895567543.8003,0.11225043202518159,1.0291640135746638,2.981440017061708,82.12523143469619,0.4576135697693967
11271,1,3271,140.81507221682918,3.3322950459390306,0.2426238213378351,246739391828.01447,11.392238489935021,2233132365258.8276,0.11191634595216374,1.2833692291188723,2.62837880584774,90.75278859367717,0.07467691717624718
17185,2,1185,145.1206765114538,3.7149059504787703,0.2993076015834618,286251062086.4012,11.456747106727533,3000452286831.4653,0.03666072401310114,1.4439665412042006,5.0106499130332605,84.56568961210796,0.3907788002958052
18634,2,2634,143.59964819552658,4.090563327960535,0.24606370568639635,305650503694.1362,11.48522511581827,5873410953294.205,0.08007227124561138,1.0294165999378646,5.187012498706901,90.01062247020246,0.08731516729193725
747,0,747,145.53277664623775,3.3229730437320586,0.2767475050639865,245188819427.70187,11.389500662536587,2101984710831.3684,0.10622244504228082,1.3722154237187403,2.562095641201723,90.39254677780363,0.2178444003906524
52533,6,4533,147.4121760766323,3.399880636017894,0.2268933381433924,300620777360.6092,11.478018993487167,15719576932606.195,0.043128237294008116,1.198053671429184,10.454064087266095,76.15329151600339,0.48882103361829227
5156,0,5156,151.71138746171158,3.1352040465214435,0.19798862235753545,233949729442.94757,11.369122547277707,1988408675431.3875,0.1800197382929173,1.0951292863676918,2.0269575621669813,93.39971389333076,0.3086101951088572
56757,7,757,154.76565414733236,2.922332855039383,0.15412684525651232,231516065530.8024,11.364581133277463,2585783040014.6333,0.21418870219723016,0.932908761906432,2.1299771705007964,89.58699161529421,0.4326981217189649
20349,2,4349,149.80010072597707,4.13386344987996,0.28788576860943305,302959028476.9607,11.481383899428021,1376233460927.3352,0.08644010376221284,1.2450019068314406,2.3415666631121184,90.23161309427437,0.2804920073118765
15800,1,7800,142.8809129091283,3.607589341105,0.25639674133556434,269549313874.5072,11.430638230689253,7210797427740.0205,0.04729915003859079,1.334966435351971,7.148714577167861,90.30395146955249,0.17488800572645702
59062,7,3062,143.05244885794377,3.019869909715291,0.18339369799347038,264627187222.14456,11.422634460614931,4193491674299.955,0.11645846988427255,1.0397424934528519,3.4176834864532912,80.60100465346042,0.20242872502338966
38383,4,6383,147.58501995659626,3.9987532554778324,0.28697721549801014,276976237104.01074,11.442442510807082,2009252863582.4802,0.06316850484005379,1.4235260494194373,3.3167158324310937,95.53468377725193,0.1437923168151074
49442,6,1442,160.34348358820716,2.543073892844398,0.08327685886144887,216666501755.53967,11.335791771369255,2935114286653.737,0.26602015058959133,0.8717314665696423,2.02830475675485,86.96415379273317,0.49966865052750425
16024,2,24,159.01798421523839,4.034150860281981,0.26637309323726,279132316074.48676,11.445810119112686,2600963602801.186,0.07397839262685593,1.2967180254704713,3.5769235531583736,94.9084022210053,0.5015099266468669
21443,2,5443,153.30639453120997,2.982839844952354,0.19074659418647333,237023519806.92117,11.374791443122136,2037252355678.1904,0.15277370395238837,1.1048656832174935,2.1604562563319223,86.22389044097213,0.5377853808306434
33038,4,1038,152.2021360779362,3.3747700671220286,0.26055986073502135,251035261463.74783,11.399734728586834,5626683242941.727,0.03815483977358723,1.519323089666008,6.83955440233543,89.40430815951012,0.4116046691773331
29564,3,5564,150.97811271226772,3.555411566565305,0.318803499873774,251048241080.66055,11.399757182923514,2335477203999.8784,0.0477175958535296,1.5710973579321084,3.94366686943831,90.67764972462187,0.4594305710415241
12701,1,4701,151.1944185872935,2.48207094733995,0.16366440300130913,205256306361.0659,11.31229650940043,4634698184561.634,0.0995306771151891,1.3308891448138291,3.8687819799147047,85.00344897484734,0.46451875234348766
5334,0,5334,148.79693557335062,3.654422831591889,0.26363584337839807,275071512141.6819,11.439445614888747,1269203105143.141,0.10242064464187318,1.221600672117087,2.0595234938778737,88.77777017331738,0.3352834888002579
63291,7,7291,155.74444894078493,3.3112058488502036,0.25146685825570736,241355422779.50778,11.38265706100331,6925959440700.714,0.03564809931725865,1.532474290833124,7.934926842629981,90.43039384604745,0.547520515401658
25166,3,1166,150.5257717120876,3.0018476149054347,0.15331527047290106,248998372407.64084,11.396196508313846,2457698170848.9043,0.20371438026949082,0.9556089791576925,2.0756257926328203,86.85917549293634,0.1996244495877607
15758,1,7758,147.05726915326238,3.7847791973275555,0.26064165714884635,269907314650.74307,11.431214654357957,1517844487086.6777,0.0936838244284249,1.295073431965587,2.396365950336414,94.18522086621341,0.13916360971939115
521,0,521,134.56220065311985,3.3738313596119127,0.3050744892099968,270406486916.82446,11.432017105902695,1886461144094.758,0.04598047531582377,1.5102316762495445,3.436389509658103,81.60090274098236,0.12753351138383417
55750,6,7750,147.8944208959202,2.5097566996604312,0.11846663970002647,232785640271.33627,11.366956186702655,19859050320310.418,0.07095531040223088,1.198280268653572,9.269110007467557,79.0200732129439,0.34907793621600486
38907,4,6907,159.35146145530237,4.393593246674649,0.2761544725192695,296158500416.6037,11.471524202386533,2010045374642.9282,0.08617265999343961,1.150709530344469,3.0041088941157073,96.73694378004544,0.5140374791824347
27172,3,3172,150.82035265481267,3.4894454397953787,0.23236745365957245,276646789525.84424,11.441925634610534,6872157896684.911,0.06152518875100545,1.2561098303243314,6.052049001496154,85.40783417394917,0.4001322159082964
6888,0,6888,139.3942584709506,2.56960169738477,0.23097377747123193,220426531524.43954,11.343263866954626,1956221035002.311,0.09226771871943378,1.381734140968178,2.48971596965544,79.51588343082315,0.32226775878247355
4438,0,4438,160.05638027844049,3.88049304339786,0.21581801073798457,279030570787.82733,11.445651787492704,1716844469745.247,0.1512921870198456,1.013483161025151,2.1033469806396767,95.56072406929516,0.3487006216711447
39244,4,7244,151.81038037171123,3.8940127750536213,0.2989155585537959,283714995901.03143,11.4528822912592,1439094449138.7249,0.09176998502098624,1.3843658747983172,2.2765798767611978,89.93550647754353,0.3259197073596135
48314,6,314,151.89721006170987,2.496276748134097,0.10341056248612823,211474236039.61227,11.325257464725771,9235479443682.086,0.10051340026534901,1.1613662698963125,5.615281271472629,87.54535378325102,0.3349279757948205
50347,6,2347,145.01015738885323,2.661252956455611,0.1634641081532432,210917009895.50406,11.324111605846001,4935240119316.909,0.09980311729272336,1.2999903076265742,4.091115891553637,90.18150357137024,0.15691697616878367
26892,3,2892,139.09637889343253,2.640001582714877,0.14237514626778092,242905721607.09796,11.38543774466567,21242928219476.445,0.051166253420171816,1.2623640289339293,11.140556471432507,78.52600751389869,0.1186386329233105
40538,5,538,148.11719441818587,3.8249982500470923,0.23898971204667863,282070314567.5352,11.450357382866159,6430130052496.54,0.05914772733486997,1.2469487330918771,6.1863360666207505,92.41874566490091,0.1645828752499104
56840,7,840,154.7260239738781,3.3568415869706367,0.19691391267803704,262008507343.38068,11.418315392969754,2876595691688.8345,0.14270841832408138,1.0332864580178838,2.699892708459397,88.67450103742328,0.4024424128771077
51423,6,3423,142.88211088974816,3.1864697314159725,0.25234327228332987,251620514675.7681,11.400746046341121,6059016155476.0625,0.04147106306450701,1.4652236865657937,6.681385122388692,85.66086767956779,0.23196614084522654
6478,0,6478,151.77089465900852,3.5636780765497185,0.26582793336082433,255553828234.17978,11.407482391135618,1638036370274.1697,0.10673851539339368,1.3154826134911717,2.3153554308792557,92.97326942754066,0.3479940718537089
1624,0,1624,147.740521292641,3.439710716475624,0.2538125705421532,265822843261.01086,11.42459229893903,2746352785293.9824,0.08653139272458568,1.2625971998051106,3.2435198009424075,86.9010787464764,0.3458997371301576
47584,5,7584,140.81218741782448,2.1343916239639507,0.0796816439549708,192932672564.9337,11.28540578032982,3314653052338.3184,0.2095233947829328,1.0723608996134437,2.3024064489019684,83.22720792523052,0.09198199020686201
34734,4,2734,138.63606263255187,3.1116956515677763,0.2186617349797617,248637860732.71228,11.395567260489646,9396505655366.135,0.04614723617820181,1.381121599533642,8.025606161389783,85.69081482230875,0.09304247234996633
2639,0,2639,141.23768160677042,3.0091109330092336,0.18501355504349515,253576923435.40506,11.404109728386848,2168797446402.2898,0.15011608623643946,1.087774843803599,2.192656921148836,83.00721417472687,0.09323199878012771
20147,2,4147,138.52389774646835,2.5394361695338667,0.1504402134369074,212980746945.2759,11.328340345817391,7163348803023.367,0.07637045083803656,1.305628689971118,5.496784259072028,85.1907914535441,0.08502738088660647
43504,5,3504,148.25263323987446,2.402411602535131,0.09980135154689129,223496658684.37625,11.349271034735137,4973034346017.072,0.18454446142256278,0.9238029243973733,2.996180868314049,79.74401793700582,0.36378466344834903
28447,3,4447,146.53217230563996,1.910616190964337,0.0213211938693193,198733473711.8714,11.298271023747846,14328408655523.059,0.10694475589757103,1.1763276756400112,6.300278151279772,76.32972670329278,0.20872834575658084
45176,5,5176,152.85864278281028,3.139700907100931,0.2230175230880027,230978821580.5469,11.36357216131051,5270239323649.8,0.055850535714022154,1.4289598162623534,5.644766272514929,92.66336921748038,0.3893296677930144
5837,0,5837,139.97020177099003,3.6478327949864218,0.2803448057468172,262967406081.38052,11.419901922496532,1433614526191.9482,0.11530528083197787,1.304165739988087,2.073245459359651,90.9026668389745,0.0642634614213258
20978,2,4978,147.79311875859108,3.874500949202704,0.31308130053186045,281189638442.4104,11.448999313324338,4425230603514.631,0.025783956934770844,1.5860867576586997,7.277311105298449,89.6139994347975,0.3201041912881756
11705,1,3705,148.63857424870173,2.75253830754486,0.22521884493894828,215970396000.52664,11.334394224601182,8129062752528.501,0.04164472548144267,1.500463150354554,7.767613374222147,85.61446010769069,0.5203069321626386
24430,3,430,148.6288699024818,3.319012455421195,0.24902882997717268,277541354503.4525,11.443327703475038,2031081395499.0896,0.10555513521142508,1.188911469901802,2.4565178796413547,79.1776878098488,0.5205015225987579
60582,7,4582,145.34291151782978,2.934784651694496,0.18939664230902997,270105199005.38947,11.431532943601082,34347631119285.656,0.050167853830358634,1.1654817482329047,14.273872202593614,74.43010716419334,0.5472820915483156
55447,6,7447,137.8596835134624,1.8863241859181286,0.07364347732673726,194055648558.64117,11.28792628867431,27125261495393.586,0.05876985098245005,1.3078021454871653,11.310880274201395,74.07276582753012,0.23928586553792153
20401,2,4401,141.88518051633758,3.3143387183240214,0.2858427763165329,276473854988.4022,11.441654068114026,2050550534609.6094,0.0730829759248005,1.3019256257199407,2.8916580891589345,78.10419985592831,0.46983939154872517
40848,5,848,145.2821800194423,2.9339501310285314,0.22375978283335252,232173401241.0146,11.365812463654352,2031018969006.6577,0.1469799828852901,1.2334483110732668,2.143141945218875,86.87650225462417,0.26425258541346863
760,0,760,139.52107932002238,2.543600851989533,0.197521461371718,204088028193.28516,11.309817529742592,5276605172577.4375,0.06690443747710192,1.4587216214629308,4.9579818393846145,86.63304944664368,0.10299669712375265
560,0,560,151.0858560059665,3.200020706078532,0.21146511392208756,255339896971.28104,11.407118678810216,2571177852719.511,0.14093854690105567,1.095905905164926,2.508158949283895,85.78482713046975,0.4220015742406406
44027,5,4027,146.89209398718992,2.8831726456109097,0.20586246386569362,233008102498.11877,11.36737102321074,3761498701899.1006,0.07456518870554747,1.359031635366794,4.001251378595816,85.8821664279566,0.29516733872995593
57073,7,1073,143.70841648895689,2.6904795270225184,0.24215243161476663,207953713822.48215,11.317966680787553,6465043271310.162,0.0321684815715977,1.5871612458169204,7.787484905081565,87.46568453785108,0.3503392215799538
6854,0,6854,140.5290965498688,2.7635355918151276,0.1875584844361773,240124932158.22427,11.380437255169852,13171744061001.918,0.04994977738112366,1.3203255981891406,8.925346985710853,81.04487378576468,0.22898430441615913
27419,3,3419,147.84985595467245,0.8604016959339501,-0.2034285345741731,119069776587.02594,11.075801538752275,5037067313140.595,0.2311003433011618,1.066146363650393,2.48434215326699,69.8740451502614,0.42541671401451314
34471,4,2471,137.72034845669714,3.20456262799053,0.24603404097046067,252855685115.96576,11.402872722598726,14676006792476.385,0.02043288035748551,1.526365451973784,14.702310658880792,85.91747724502622,0.14658493651485774
19344,2,3344,158.2242772013429,3.525635301893634,0.258797536519458,242606732929.05173,11.384902849429807,3098515737924.9326,0.07655596214419848,1.40170490449457,3.7972414161797907,95.46960647926501,0.5385467616773267
22237,2,6237,136.19379655087187,2.1845973210230882,0.16303407561374672,218203684158.85046,11.338862078957877,18435060657641.637,0.034032167241999194,1.4370102880108513,11.817583543999728,71.06540377247109,0.3671283553778637
56985,7,985,138.92945389628326,3.466047542226047,0.28863473343587376,246931242208.8031,11.392576041169294,1947549054387.8071,0.07304227371174045,1.4770010857598659,2.9678109162039066,91.39267298423395,0.05891558423327099
26831,3,2831,135.49218956362577,2.390366329395393,0.14708031144737976,223950012978.23215,11.35015109194871,26843091582195.258,0.04343125796631263,1.3517770799348654,13.274975703193512,77.069475200759,0.14435829024381946
47809,5,7809,158.42518615026128,4.0182848836113445,0.26162805247002185,286165850168.3567,11.456617805634991,3107763963616.124,0.05993997783906741,1.3057140406842551,4.281932271268486,92.30116476569997,0.5181738837317723
59835,7,3835,154.6769833444057,3.8748411970922128,0.2592944771516601,273197895261.88483,11.43647734918347,1883229239641.4875,0.11398522449626472,1.1845276910443658,2.4729031558829635,94.6958373566489,0.3769694688990315
18645,2,2645,144.1861577809441,3.8004199324146004,0.22990108427861167,290513971690.49603,11.463167023756204,4913547053129.308,0.08460131240246638,1.0316686235438324,4.584354007697458,89.3622816335754,0.12324925388006448
11458,1,3458,140.1581065635695,2.5071947330344995,0.1768057512560427,216519397689.2914,11.335496810306235,12409836177147.9,0.043983700416382304,1.3899651444637233,9.197024369137687,81.94329693839526,0.2827145692069014
19258,2,3258,144.89943235483994,3.19314891578425,0.2256001569233097,261689376881.3357,11.417786093081387,2323941624297.5356,0.12176690999393647,1.1785447860185365,2.492440322005259,83.8823147608894,0.23348418060595727
7997,0,7997,148.6592243947577,3.565449569869641,0.24008615061218952,265366918724.05884,11.42384678171202,10661201349637.977,0.030346523962052438,1.4236286202830204,10.781073414840906,91.44019564097607,0.26733370377103477
33772,4,1772,136.19620617319717,3.043989805787742,0.23723613445474978,256977202379.23718,11.409894596794093,16462403514424.455,0.030605008414889258,1.4280038782852955,12.52809673368883,80.8256474152725,0.16738387003732727
10062,1,2062,141.44959165480464,2.991932994421274,0.2517700207316793,249621443945.36868,11.397281891054908,1803534189520.6616,0.0892749530674995,1.2855927516449075,2.4838631302498775,80.25334102754812,0.3948997778299285
35342,4,3342,145.4487659672403,2.39327780803963,0.11765846732062124,245611728436.34958,11.390249101368036,32527038436398.176,0.0707492681487645,1.131805941349325,11.39977651007622,70.51178934336113,0.48842536422764465
27710,3,3710,141.64069144404021,1.0266621146678148,-0.13307214817443475,120875940826.27806,11.082339867393609,17555438417873.191,0.07589015409317908,1.3596379749788845,8.120628437824948,77.38781232663293,0.1912558507771716
7029,0,7029,137.92973527202167,3.012165977170323,0.21550854344263914,244087249352.5906,11.387545093303125,2330061976103.8984,0.125747167398808,1.1509226114406563,2.4868539851964293,85.11224155299283,0.1297073267030859
58937,7,2937,140.5415921529099,2.952489957541487,0.2518575210054843,251638243148.11746,11.400776644428477,3508438964781.423,0.05949422615278569,1.3927497756158282,4.13263003029469,78.96537606285136,0.3332733827262114
63232,7,7232,139.3965115762766,2.9027127828401817,0.20091394153671205,226353524864.30753,11.354787261884944,12239665022814.764,0.03956912677863148,1.4703060718448104,9.93092692465762,88.32533681795331,0.07038928461816904
42333,5,2333,136.92732675306968,3.0743768891058734,0.20969744721743144,248317353181.6496,11.395007070451442,13335505189937.7,0.03238125225893097,1.436431944065256,11.287981932415377,84.5602565806972,0.06068132950077347
50720,6,2720,142.04454921894222,2.52343092441526,0.21747484783948168,201694207033.5978,11.304693424789505,2559514055109.2227,0.1258198346905685,1.3582170459696425,2.546010424440174,86.43458607478648,0.2362924239644526
46390,5,6390,131.38359924013048,2.4709131840766796,0.16021023808851287,234716390437.88327,11.370543417797082,8574173251765.214,0.06614957382569214,1.2604333030533024,6.09115019967521,74.49164243531317,0.0721856532678116
60951,7,4951,151.08594813848615,3.406879037229205,0.19425573675762697,267348562423.83173,11.427077853171442,2619623321807.7944,0.13619948555627415,0.9875161540771094,2.647853484862561,89.26669582231168,0.2591650837281937
6139,0,6139,141.88970050297465,2.196189503771338,0.05509204509649601,204075855267.31204,11.30979162527238,4387027483877.7607,0.2392086877421522,0.8876540674878715,2.5257925079132226,82.37445096250661,0.08599446003263703
16566,2,566,143.79362505190394,2.377853911474613,0.19938604701298368,203724003105.2784,11.30904220132238,2481577539941.144,0.09072963702236643,1.4143743569123044,2.8434260482496354,80.77231746692172,0.3869115575371838
44668,5,4668,147.0837388683636,2.233236702582938,0.10434682818878971,209253357990.44144,11.320672436056062,15495909977148.754,0.06384881808863929,1.304074984504671,8.502647863425963,78.83894739375813,0.37506866414905404
11606,1,3606,145.10616567711068,2.338084743929582,0.13550400387380912,229564463753.03854,11.360904660771148,6038113513758.146,0.10567745094082012,1.1310638382499905,4.0835650011172735,72.35242721489713,0.5433509646662691
30783,3,6783,146.11951280485565,3.662947154794236,0.2093411395197915,287752581360.1215,11.459019228272041,2117728763917.5798,0.18978221112106675,0.7638784536994555,2.061093425376657,88.16077315519074,0.13269699644552668
44215,5,4215,157.63004003979495,3.9874958958409996,0.23929986792455216,296278216675.1398,11.471699721930424,2080926226354.7085,0.14547880009543313,0.8811209012321105,2.344603660385697,89.61199000670022,0.5225675560732098
42273,5,2273,151.37242012905523,3.922767334237123,0.30374621526002077,278314473895.63806,11.444535792642174,2763046146831.2676,0.035954507357816044,1.5199282234545444,4.992675489453814,91.58857515959313,0.3939547097967171
37014,4,5014,141.6802896135753,3.955375776241656,0.2765465362314101,283337713420.92426,11.452304384758751,10472886046546.352,0.015371524311275652,1.5688330928904286,14.789240863603709,92.32528845822756,0.09307347771695576
36186,4,4186,151.73024605222778,3.598118234337461,0.24332402209532622,295601724392.2792,11.47070696318648,11097453005349.312,0.03137504665605067,1.349742143313108,10.402157737264352,80.66671342347601,0.5429811053076374
33366,4,1366,128.94807782037608,2.7965484125830775,0.2608242263684748,233201340315.2571,11.367731042184092,10066465478503.932,0.023849565653815245,1.5769049932219148,10.823717652545286,79.67823029130275,0.07296373552580401
49817,6,1817,157.26755210193508,3.0710631790671084,0.18085058681055444,235595578964.43048,11.372167136499755,6222690432318.44,0.08251699904202267,1.263221948421118,5.132858041848927,90.07922406300358,0.518361817715537
14295,1,6295,139.81740903075487,1.8482348008453497,0.16381248403177218,170083483943.07742,11.23066214323847,4493153907660.0625,0.07642243009687841,1.46089507924684,4.039895387305889,76.37043025344423,0.4655338324937312
37927,4,5927,150.17563787720886,4.192832607980287,0.3072437066304404,278221077588.68567,11.444390028365257,1437149745051.2993,0.07299157903043485,1.3722432305191008,2.6716829266190922,98.70800733767211,0.25017576327498786
18030,2,2030,139.86856919267248,3.60866197190371,0.30541854845742045,271825245258.9333,11.434289788553608,1863002276951.169,0.05626642903487549,1.4631471046052207,3.2081658250896687,87.0145213514103,0.15715121247183245
32285,4,285,144.85824832754943,3.3950763058320765,0.2508770339554467,275397002582.9309,11.439959209091649,17435560266583.166,0.016106419733045985,1.5421546119064424,17.729753064439407,83.03377410160005,0.33063989071956107
49895,6,1895,147.12446389440194,2.9488069675640793,0.2052019383826742,250025961607.04507,11.39798510626119,2489115678014.0195,0.1353072755143024,1.1191992025017425,2.4405847860263012,81.14066289717854,0.4102813369390197
40245,5,245,148.67061400042016,3.626383055759705,0.23192530114330512,270335392276.41934,11.431902907201293,1751791849911.6533,0.1414609492373727,1.0785909494974657,2.129289229702682,91.89371738361658,0.20656351512207038
5412,0,5412,143.37349403378926,3.0461323152679807,0.2026017961014318,277291441120.2432,11.442936464847913,1944752512267.829,0.13845489038922856,0.9055536283985902,2.1167514176796915,75.96770892773512,0.3717131071917848
29460,3,5460,153.05403430238613,3.1040793137763556,0.15946150035959716,252481672396.2597,11.402229858232676,2661731374621.044,0.19306666976424072,0.9055066569736739,2.249916415965643,87.93280690732185,0.2969563746250107
29498,3,5498,141.74872152049588,3.2149700175567637,0.3042854772331237,247501754212.64124,11.39357828141977,3140455909421.836,0.044416699831541034,1.5075157265836776,4.605978266516144,84.3046187833122,0.40388866104249455
39321,4,7321,144.9839481995981,3.8343462673287396,0.3123072209557075,258302012072.05292,11.412127789171329,1823848102596.2527,0.07022529928471329,1.4706998412849168,2.9951825137113084,96.87129783650377,0.14838706662506929
